wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,macroarea,"100A Alignment of Verbal Person Marking","101A Expression of Pronominal Subjects","102A Verbal Person Marking","103A Third Person Zero of Verbal Person Marking","104A Order of Person Markers on the Verb","105A Ditransitive Constructions: The Verb ""Give""","106A Reciprocal Constructions","107A Passive Constructions","108A Antipassive Constructions","108B Productivity of the Antipassive Construction","109A Applicative Constructions","109B Other Roles of Applied Objects","10A Vowel Nasalization","10B Nasal Vowels in West Africa","110A Periphrastic Causative Constructions","111A Nonperiphrastic Causative Constructions","112A Negative Morphemes","113A Symmetric and Asymmetric Standard Negation","114A Subtypes of Asymmetric Standard Negation","115A Negative Indefinite Pronouns and Predicate Negation","116A Polar Questions","117A Predicative Possession","118A Predicative Adjectives","119A Nominal and Locational Predication","11A Front Rounded Vowels","120A Zero Copula for Predicate Nominals","121A Comparative Constructions","122A Relativization on Subjects","123A Relativization on Obliques","124A ""Want"" Complement Subjects","125A Purpose Clauses","126A ""When"" Clauses","127A Reason Clauses","128A Utterance Complement Clauses","129A Hand and Arm","12A Syllable Structure","130A Finger and Hand","130B Cultural Categories of Languages with Identity of ""Finger"" and ""Hand""","131A Numeral Bases","132A Number of Non-Derived Basic Colour Categories","133A Number of Basic Colour Categories","134A Green and Blue","135A Red and Yellow","136A M-T Pronouns","136B M in First Person Singular","137A N-M Pronouns","137B M in Second Person Singular","138A Tea","139A Irregular Negatives in Sign Languages","13A Tone","140A Question Particles in Sign Languages","141A Writing Systems","142A Para-Linguistic Usages of Clicks","143A Order of Negative Morpheme and Verb","143B Obligatory Double Negation","143C Optional Double Negation","143D Optional Triple Negation","143E Preverbal Negative Morphemes","143F Postverbal Negative Morphemes","143G Minor morphological means of signaling negation","144A Position of Negative Word With Respect to Subject, Object, and Verb","144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb","144C Languages with different word order in negative clauses","144D The Position of Negative Morphemes in SVO Languages","144E Multiple Negative Constructions in SVO Languages","144F Obligatory Double Negation in SVO languages","144G Optional Double Negation in SVO languages","144H NegSVO Order","144I SNegVO Order","144J SVNegO Order","144K SVONeg Order","144L The Position of Negative Morphemes in SOV Languages","144M Multiple Negative Constructions in SOV Languages","144N Obligatory Double Negation in SOV languages","144O Optional Double Negation in SOV languages","144P NegSOV Order","144Q SNegOV Order","144R SONegV Order","144S SOVNeg Order","144T The Position of Negative Morphemes in Verb-Initial Languages","144U Double negation in verb-initial languages","144V Verb-Initial with Preverbal Negative","144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object","144X Verb-Initial with Clause-Final Negative","144Y The Position of Negative Morphemes in Object-Initial Languages","14A Fixed Stress Locations","15A Weight-Sensitive Stress","16A Weight Factors in Weight-Sensitive Stress Systems","17A Rhythm Types","18A Absence of Common Consonants","19A Presence of Uncommon Consonants","1A Consonant Inventories","20A Fusion of Selected Inflectional Formatives","21A Exponence of Selected Inflectional Formatives","21B Exponence of Tense-Aspect-Mood Inflection","22A Inflectional Synthesis of the Verb","23A Locus of Marking in the Clause","24A Locus of Marking in Possessive Noun Phrases","25A Locus of Marking: Whole-language Typology","25B Zero Marking of A and P Arguments","26A Prefixing vs. Suffixing in Inflectional Morphology","27A Reduplication","28A Case Syncretism","29A Syncretism in Verbal Person/Number Marking","2A Vowel Quality Inventories","30A Number of Genders","31A Sex-based and Non-sex-based Gender Systems","32A Systems of Gender Assignment","33A Coding of Nominal Plurality","34A Occurrence of Nominal Plurality","35A Plurality in Independent Personal Pronouns","36A The Associative Plural","37A Definite Articles","38A Indefinite Articles","39A Inclusive/Exclusive Distinction in Independent Pronouns","39B Inclusive/Exclusive Forms in Pama-Nyungan","3A Consonant-Vowel Ratio","40A Inclusive/Exclusive Distinction in Verbal Inflection","41A Distance Contrasts in Demonstratives","42A Pronominal and Adnominal Demonstratives","43A Third Person Pronouns and Demonstratives","44A Gender Distinctions in Independent Personal Pronouns","45A Politeness Distinctions in Pronouns","46A Indefinite Pronouns","47A Intensifiers and Reflexive Pronouns","48A Person Marking on Adpositions","49A Number of Cases","4A Voicing in Plosives and Fricatives","50A Asymmetrical Case-Marking","51A Position of Case Affixes","52A Comitatives and Instrumentals","53A Ordinal Numerals","54A Distributive Numerals","55A Numeral Classifiers","56A Conjunctions and Universal Quantifiers","57A Position of Pronominal Possessive Affixes","58A Obligatory Possessive Inflection","58B Number of Possessive Nouns","59A Possessive Classification","5A Voicing and Gaps in Plosive Systems","60A Genitives, Adjectives and Relative Clauses","61A Adjectives without Nouns","62A Action Nominal Constructions","63A Noun Phrase Conjunction","64A Nominal and Verbal Conjunction","65A Perfective/Imperfective Aspect","66A The Past Tense","67A The Future Tense","68A The Perfect","69A Position of Tense-Aspect Affixes","6A Uvular Consonants","70A The Morphological Imperative","71A The Prohibitive","72A Imperative-Hortative Systems","73A The Optative","74A Situational Possibility","75A Epistemic Possibility","76A Overlap between Situational and Epistemic Modal Marking","77A Semantic Distinctions of Evidentiality","78A Coding of Evidentiality","79A Suppletion According to Tense and Aspect","79B Suppletion in Imperatives and Hortatives","7A Glottalized Consonants","80A Verbal Number and Suppletion","81A Order of Subject, Object and Verb","81B Languages with two Dominant Orders of Subject, Object, and Verb","82A Order of Subject and Verb","83A Order of Object and Verb","84A Order of Object, Oblique, and Verb","85A Order of Adposition and Noun Phrase","86A Order of Genitive and Noun","87A Order of Adjective and Noun","88A Order of Demonstrative and Noun","89A Order of Numeral and Noun","8A Lateral Consonants","90A Order of Relative Clause and Noun","90B Prenominal relative clauses","90C Postnominal relative clauses","90D Internally-headed relative clauses","90E Correlative relative clauses","90F Adjoined relative clauses","90G Double-headed relative clauses","91A Order of Degree Word and Adjective","92A Position of Polar Question Particles","93A Position of Interrogative Phrases in Content Questions","94A Order of Adverbial Subordinator and Clause","95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase","96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun","97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun","98A Alignment of Case Marking of Full Noun Phrases","99A Alignment of Case Marking of Pronouns","9A The Velar Nasal"
nuk,mbr,nuka1242,Nukak,2.5,-71.5,Cacua-Nukak,Cacua-Nukak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Different",,"2 Different",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nun,nut,nung1283,"Nung (in Vietnam)",21.9166666667,106.416666667,Kam-Tai,Tai-Kadai,,,,,,,,,,,,,,,,,,"4 Negative word, unclear if verb or particle",,,,"1 Question particle",,,,"1 None",,,,,,"1 Balanced","1 Balanced","1 Balanced","1 Balanced","2 Different",,"2 Different",,,,,,,,,,,"1 Words derived from Sinitic cha",,"3 Complex tone system",,,,"1 NegV",,,,"1 NegV","4 None","4 None","2 SNegVO","3 Immed preverbal",,"2 SNegVO",,,,"4 No NegSVO","1 Word&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,"1 All present","1 None","3 Average",,,,,,,,,"1 Little affixation",,,,"2 Average (5-6)",,,,"7 Plural word",,,,"5 No definite or indefinite article","5 No definite or indefinite article",,,"3 Average",,"2 Two-way contrast","1 Identical",,,,,,,,"1 No voicing contrast",,"9 No case affixes or adpositional clitics",,,,,,"4 No possessive affixes",,,,"1 Other",,,,,,,,,,"5 No tense-aspect inflection","1 None","5 No second-person imperatives","2 Normal imperative + special negative","4 Neither type of system","2 Inflectional optative absent",,,,,,,,"3 Implosives only",,"2 SVO",,"1 SV","2 VO","1 VOX","2 Prepositions","2 Noun-Genitive","2 Noun-Adjective","2 Noun-Demonstrative","1 Numeral-Noun","2 /l/, no obstruent laterals","1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,"2 Adjective-Degree word","2 Final","2 Not initial interrogative phrase","5 Mixed","4 VO and Prepositions","4 VO and NRel","4 VO and NAdj",,,
nup,nup,nupe1254,Nupe,9.16666666667,5.41666666667,Nupoid,Niger-Congo,,"1 Neutral",,"1 No person marking","1 No person marking","1 A and P do not or do not both occur on the verb",,,"2 Absent",,,,,,,,,"4 Negative word, unclear if verb or particle",,,,"1 Question particle",,"3 Mixed","1 Different",,"1 Impossible",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 VNeg",,,,"4 None","1 VNeg","4 None","4 SVONeg","6 End, not immed postverbal",,"4 SVONeg",,,,"4 No NegSVO","8 No SNegVO","7 No SVNegO","1 NoDoubleNeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Little affixation",,,,,,,,"8 Plural clitic",,,,"4 No definite, but indefinite article",,,,,,,,,"6 No gender distinctions",,,,"2 No person marking",,,,"9 No case affixes or adpositional clitics",,,,,,,,,,,,,,,,,,,,"5 No tense-aspect inflection",,,,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO","1 VOX","2 Prepositions","2 Noun-Genitive","2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,"5 In either of two positions",,,"4 VO and Prepositions","4 VO and NRel","4 VO and NAdj",,,
nus,nuf,nusu1239,Nusu,26.75,99.0,Burmese-Lolo,Sino-Tibetan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,,,"2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,,,,,,,,"1 Degree word-Adjective",,,,,,"2 OV and NAdj",,,
nuu,noo,noot1239,Nuuchahnulth,49.6666666667,-126.666666667,"Southern Wakashan",Wakashan,,"2 Accusative","3 Subject clitics on variable host","2 Only the A argument","5 Zero in all 3rd person forms","1 A and P do not or do not both occur on the verb","2 Double-object construction",,"1 Present",,,"1 Benefactive object; both bases","4 No other roles (= Only benefactive)",,,,,,,,,,,"1 Verbal encoding","1 Different","1 None","1 Impossible",,,,,,,,,"2 Different","3 Complex","2 Different",,,,,,,"1 No M-T pronouns",,"1 No N-M pronouns",,,,"1 No tones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 All present","4 Pharyngeals","5 Large",,,,,"4 No marking","1 Head marking","5 Inconsistent or other","2 Non-zero marking",,"1 Productive full and partial reduplication",,,"1 Small (2-4)",,,,,,,,,,,,"5 High",,,,,"6 No gender distinctions",,,,"1 No adpositions",,"1 No voicing contrast",,,,,,,,,,,,"1 Other",,,,,,,,,,,"4 Uvular stops and continuants",,,,,,,,"2 Indirect only","2 Verbal affix or clitic",,,"6 Ejectives and glottalized resonants",,"7 No dominant order","2 VSO or VOS","2 VS","2 VO","1 VOX",,,"3 No dominant order",,"3 No dominant order","5 No /l/, but lateral obstruents",,,,,,,,"2 Adjective-Degree word",,,,,,"5 Other",,,
nvs,niv,gily1242,"Nivkh (South Sakhalin)",47.0,142.5,Nivkh,Nivkh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Other or none",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Marked by mixed or other strategies","3 Obligatory","3 Formally similar, with interrogative",,,,,,"4 Adjectives and relative clauses collapsed","4 Marked by suffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nwd,new,newa1246,"Newar (Dolakha)",27.3333333333,86.0,Mahakiranti,Sino-Tibetan,,,"2 Subject affixes on verb",,,,"1 Indirect-object construction",,,,,,,,,,,"1 Negative affix",,,"1 Predicate negation also present","1 Question particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12 Type 3 / Negative Infix",,,,"2 [Neg-V]","4 None","2 NegInfix","20 MorphNeg",,,,,,,,,,,"15 More than one construction","7 SO[Neg-V]/SOVwithNegInfix",,,"4 No NegSOV","4 No SNegOV","2 Prefix&NoDoubleNeg","11 NoSOVNeg",,,,,,,,,,,,,,,,,,,,,,"3 Weakly suffixing",,,,,,,,"8 Plural clitic",,,"1 Associative same as additive plural","2 Demonstrative word used as definite article","2 Indefinite word same as 'one'",,,,,,,,,,"1 Interrogative-based",,,,,,"9 No case affixes or adpositional clitics","2 Differentiation",,,,,"4 No possessive affixes",,,,,,,,,"2 Differentiation",,,,,"2 Tense-aspect suffixes",,,,,,,,,"2 Indirect only","2 Verbal affix or clitic",,,,,"1 SOV",,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","1 Adjective-Noun","1 Demonstrative-Noun","3 No dominant order",,"2 Relative clause-Noun","1 Relative clause-Noun (RelN) dominant",,,"6 Correlative as nondominant type",,,"1 Degree word-Adjective","2 Final","2 Not initial interrogative phrase","5 Mixed","1 OV and Postpositions","1 OV and RelN","1 OV and AdjN",,,
nya,nyt,nyaw1247,Nyawaygi,-19.0,146.166666667,"Northern Pama-Nyungan",Pama-Nyungan,,,"1 Obligatory pronouns in subject position",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Different",,"2 Different",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 No fixed stress","1 Left-edge: First or second","7 Combined","1 Trochaic",,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Inclusive and exclusive differentiated",,,,,,,,,,,,,,"1 Case suffixes","2 Differentiation",,,,,,,,,,,,,,,,,,,,,"4 Second person number-neutral","2 Normal imperative + special negative",,,,,,"1 No grammatical evidentials","1 No grammatical evidentials",,,,,,,"1 SV","1 OV",,,,,,,,,,,,,,,,,,,,,,,,
nyg,nyp,nyan1313,Nyangi,3.41666666667,33.5833333333,Kuliak,"Eastern Sudanic",,,,,,,,,,,,,,,,,,,,,,,,,,"1 None",,,,,,,,,,,"2 Moderately complex",,,,,,,,,,,,,,"2 Simple tone system",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 All present","1 None","2 Moderately small",,,,,,,,,,,,,"3 Large (7-14)",,,,,,,,,,,,"1 Low",,,,,,,,,,,"1 No voicing contrast",,,,,,,,,,,,"1 Other",,,,,,,,,,,"1 None",,,,,,,,,,,,"3 Implosives only",,,,,,,,,,,,"2 /l/, no obstruent laterals",,,,,,,,,,,,,,,,,
nyh,nih,nyih1240,Nyiha,-10.0,33.0,Bantoid,Niger-Congo,,,,,,,,,,,,,,,,,,"1 Negative affix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Five or more","3 Non-sex-based","3 Semantic and formal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Noun-Adjective",,"2 Noun-Numeral",,,,,,,,,,,,,,,,,,
nyi,nyi,amas1236,Nyimang,12.1666666667,29.3333333333,Nyimang,"Eastern Sudanic",,,,,,,,,,,,,,,,,,"2 Negative particle",,,,,,,,"1 None",,,,,,,,,,,"2 Moderately complex",,,,,,,,,,,,,,"3 Complex tone system",,,,"1 NegV",,,,"1 NegV","4 None","4 None","7 SONegV","3 Immed preverbal",,,,,,,,,,"3 SONegV",,,,"4 No NegSOV","4 No SNegOV","1 Word&NoDoubleNeg","11 NoSOVNeg",,,,,,,,,,,"1 All present","1 None","2 Moderately small",,,,,,,,,"2 Strongly suffixing",,,,"3 Large (7-14)",,,,"9 No plural",,,"2 Unique affixal associative plural",,,,,"2 Moderately low",,,,,,,,,,,"2 In plosives alone",,"1 Case suffixes",,,,,,,,,,"3 Missing /p/",,,,,,,,,,"2 Tense-aspect suffixes","1 None",,,,,,,,,,,,"1 No glottalized consonants",,"1 SOV",,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","2 Noun-Adjective","2 Noun-Demonstrative",,"2 /l/, no obstruent laterals",,,,,,,,,,,"1 Initial subordinator word","1 OV and Postpositions",,"2 OV and NAdj",,,
nyk,tpq,tukp1239,Nyamkad,32.0,78.5,Bodic,Sino-Tibetan,,,,,,,,,,,,,,,,,,,,,,"2 Interrogative verb morphology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 NegV",,,,"1 NegV","4 None","4 None","21 Other",,,,,,,,,,,"14 Other NegV",,,,,,,"11 NoSOVNeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,,,"2 Noun-Adjective","1 Demonstrative-Noun","2 Noun-Numeral",,,,,,,,,"1 Degree word-Adjective","6 No question particle","2 Not initial interrogative phrase",,,,"2 OV and NAdj",,,"1 Initial velar nasal"
nyl,yly,nyal1254,"Nyelâyu",-20.3333333333,164.333333333,Oceanic,Austronesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Words derived from Min Nan Chinese te",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 No distributive numerals","3 Obligatory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nym,nym,nyam1276,Nyamwezi,-5.0,33.0,Bantoid,Niger-Congo,,,"2 Subject affixes on verb",,,,,,,,,,,,,"2 Purposive but no sequential","2 Morphological but no compound","1 Negative affix",,,,,,,,,,,,,,,,,,"1 Identical",,"2 Different",,,,,,,,,,,,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Strong prefixing",,,,,"5 Five or more","3 Non-sex-based","3 Semantic and formal","1 Plural prefix",,,,"2 Demonstrative word used as definite article","2 Indefinite word same as 'one'",,,,,,,,,,,,,,,,,,"6 First, two-th, three-th",,,,"4 No possessive affixes",,,,,,,,,,,,,,"4 Mixed type",,,,,,,,,,,,,,,"7 No dominant order",,"3 No dominant order","2 VO",,,"2 Noun-Genitive","2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,,,,,,,,,,,,,,"4 VO and NAdj",,,
nyn,nyh,nyig1240,Nyigina,-18.0,124.333333333,Nyulnyulan,Nyulnyulan,,,"2 Subject affixes on verb",,,,,,,,,,,,,,,"2 Negative particle",,,,"1 Question particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 NegV",,,,"1 NegV","4 None","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Double marking","2 Dependent marking","5 Inconsistent or other","2 Non-zero marking",,"1 Productive full and partial reduplication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Absent","1 None reported","2 Two classes",,,,,,,,,,,,,,,,,,,,,,,,,,"7 No dominant order",,"3 No dominant order","2 VO",,,"3 No dominant order",,"1 Demonstrative-Noun",,,,,,,,,,,,,,,,,,,
nyr,nna,nyan1301,Nyangumarda,-20.0,121.0,"Western Pama-Nyungan",Pama-Nyungan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 NegV",,,,"1 NegV","4 None","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Inclusive and exclusive differentiated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 No dominant order",,"3 No dominant order","1 Demonstrative-Noun",,,,,,,,,,,,,,"5 Other",,"5 Other",,,
nyu,nyv,nyul1247,Nyulnyul,-17.0,122.833333333,Nyulnyulan,Nyulnyulan,,"2 Accusative","2 Subject affixes on verb","5 Both the A and P arguments","2 No zero realization","2 A precedes P",,,"2 Absent",,,,,,,,,"2 Negative particle","3 Both","2 A/NonReal",,"1 Question particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 NegV",,,,"1 NegV","4 None","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Weakly prefixing",,,,,,,,,,,,"1 Definite word distinct from demonstrative","4 No indefinite, but definite article",,,,,,,,"6 No gender distinctions",,,,"2 No person marking",,,,"8 Inpositional clitics","3 Mixed",,,"1 Absent","2 Formally similar, without interrogative","1 Possessive prefixes",,,,,,,,,,,,,,"4 Mixed type",,,,,,,,,,,,,,,,,,,,"3 Inpositions",,"1 Adjective-Noun","1 Demonstrative-Noun","1 Numeral-Noun",,,,,,,,,,"1 Initial",,,"5 Other",,,,,
nza,nzk,nzak1247,Nzakara,5.0,23.0,Ubangi,Niger-Congo,,,,,,,,,,,,,,,,,,"2 Negative particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 VNeg",,,,"4 None","1 VNeg","4 None","4 SVONeg","6 End, not immed postverbal",,"4 SVONeg",,,,"4 No NegSVO","8 No SNegVO","7 No SVNegO","1 NoDoubleNeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Weakly prefixing",,,,,,,,"1 Plural prefix",,,,,,,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics",,,,,,"2 Possessive suffixes",,,,,,,,,,,,,,"1 Tense-aspect prefixes",,,,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO",,"2 Prepositions","2 Noun-Genitive","1 Adjective-Noun","2 Noun-Demonstrative","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,"2 Not initial interrogative phrase",,"4 VO and Prepositions","4 VO and NRel","3 VO and AdjN",,,
nze,nzm,zeme1240,"Naga (Zeme)",25.1666666667,93.5,Kuki-Chin,Sino-Tibetan,,,,,,,,,,,,,,,,,,"2 Negative particle",,,,"1 Question particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 VNeg",,,,"4 None","1 VNeg","4 None","21 Other","4 Immed postverbal",,,,,,,,,,"19 SV&OV&VNeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Little affixation",,,,,,,,"7 Plural word",,,,,,,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics",,,,,,"4 No possessive affixes",,,,,,,,,,,,,,"2 Tense-aspect suffixes",,,,,,,,,,,,,,,,,"1 SV","1 OV",,"1 Postpositions",,"2 Noun-Adjective","1 Demonstrative-Noun","2 Noun-Numeral",,,,,"7 Internally-headed exists",,,,,"2 Final","2 Not initial interrogative phrase",,"1 OV and Postpositions",,"2 OV and NAdj",,,
nzs,nzs,newz1236,"New Zealand Sign Language",-43.0,172.0,"Sign Languages",other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Many (more than 5)",,"1 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
obg,ogu,ogbr1243,Ogbronuagum,4.75,6.86666666667,"Cross River",Niger-Congo,,,"2 Subject affixes on verb",,,,,,,,,,,,,,,"1 Negative affix","2 Asymmetric","3 A/Cat",,"1 Question particle",,,,,,"2 Exceed",,,,,,,,"1 Identical",,,,,,,,,,,,,,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None","20 MorphNeg",,,"5 S[Neg-V]O",,,,"4 No NegSVO","2 Prefix&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Strong prefixing",,,,,,,,"1 Plural prefix",,,,"1 Definite word distinct from demonstrative","4 No indefinite, but definite article",,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics",,,,,,"4 No possessive affixes",,,,,,,,,,,,,,"1 Tense-aspect prefixes",,,,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO",,"2 Prepositions",,"1 Adjective-Noun","2 Noun-Demonstrative","1 Numeral-Noun",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,"2 Final","2 Not initial interrogative phrase",,"4 VO and Prepositions","4 VO and NRel","3 VO and AdjN",,,
obk,afz,obok1239,Obokuitai,-3.0,138.0,"Lakes Plain","Lakes Plain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 No fixed stress","5 Unbounded: Stress can be anywhere","5 Prominence","5 No rhythmic stress",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
obo,ann,obol1243,Obolo,4.58333333333,7.83333333333,"Cross River",Niger-Congo,,,"2 Subject affixes on verb",,,,"2 Double-object construction",,,,,,,,,,,"1 Negative affix",,,,"1 Question particle",,,,,,,,,"3 Both construction types exist",,,,,,,,,,,,,,,,,,,,,,,,"3 [Neg-V]",,,,"2 [Neg-V]","4 None","4 None","20 MorphNeg",,,"5 S[Neg-V]O",,,,"4 No NegSVO","2 Prefix&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Strong prefixing",,,,,,,,"9 No plural",,,,"4 No definite, but indefinite article","2 Indefinite word same as 'one'",,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics",,,,,,"4 No possessive affixes",,,,,,,,,"1 Identity",,,,,"1 Tense-aspect prefixes",,"1 Second singular and second plural","1 Normal imperative + normal negative","4 Neither type of system","2 Inflectional optative absent",,,,,,,,,,"2 SVO",,"1 SV","2 VO","1 VOX","2 Prepositions","2 Noun-Genitive","3 No dominant order","2 Noun-Demonstrative","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,"2 Adjective-Degree word","1 Initial","2 Not initial interrogative phrase","1 Initial subordinator word","4 VO and Prepositions","4 VO and NRel","5 Other",,,
oca,oca,ocai1244,Ocaina,-2.75,-71.75,Huitoto,Huitotoan,,,,,,,,,,,,,,"1 Contrast present",,,,,,,,,,,,"1 None",,,,,,,,,,"2 Different",,"2 Different",,,"5 5","3 6-6.5","2 Green/blue","1 Red vs. yellow",,,,,,,"2 Simple tone system",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 All present","1 None","4 Moderately large",,,,,,,,,,,,,"2 Average (5-6)",,,,,,,,,,,,"4 Moderately high",,,,,,,,,,,"4 In both plosives and fricatives",,,,,,"2 Optional",,,,,,"1 Other",,,,,,,,,,,"1 None",,,,,,,,,,,,"1 No glottalized consonants",,,,,,,,,,,,"1 No laterals",,,,,,,,,,,,,,,,,"3 No velar nasal"
